"title","url","classification"
"Wife of Man with Vial","https://api.nga.gov/iiif/9d2cbcd0-9be6-488c-bb12-61cf96af2095/full/!200,200/0/default.jpg","Painting"
"No. 18","https://api.nga.gov/iiif/9cddad94-3468-43ec-9fcf-73be79421145/full/!200,200/0/default.jpg","Painting"
"No. 17","https://api.nga.gov/iiif/9cfed5ca-e4c6-47cd-a71d-6d31a6bf085b/full/!200,200/0/default.jpg","Painting"
"Untitled (Alabama)","https://api.nga.gov/iiif/9d09de2a-3322-42e7-bbbb-c6439a71109c/full/!200,200/0/default.jpg","Painting"
"Three Panels: Yellow, Orange, Blue","https://api.nga.gov/iiif/9d613f5d-7512-46ef-8386-10ae51749123/full/!200,200/0/default.jpg","Painting"
"Mrs. Richard Brinsley Sheridan","https://api.nga.gov/iiif/9d4bec97-002f-4dd7-992f-9f6adf986f0b/full/!200,200/0/default.jpg","Painting"
"Elizabeth Stevens Carle","https://api.nga.gov/iiif/9d534dc5-0af6-4ecb-a162-45b857cc3eae/full/!200,200/0/default.jpg","Painting"
"Beacon Rock, Newport Harbor","https://api.nga.gov/iiif/9d4831bd-3570-4961-938d-c754a096cbfc/full/!200,200/0/default.jpg","Painting"
"The Worship of the Golden Calf","https://api.nga.gov/iiif/9d65469d-7f64-4f58-8123-527ba3865458/full/!200,200/0/default.jpg","Painting"
"Race Course at Longchamps","https://api.nga.gov/iiif/9d955a6e-1a8c-41de-b28a-140a0d019e29/full/!200,200/0/default.jpg","Painting"
"Four-Panel Screen","https://api.nga.gov/iiif/9d7fd726-6565-49b5-ae42-fd8f570fbf08/full/!200,200/0/default.jpg","Painting"
"The Emperor Napoleon in His Study at the Tuileries","https://api.nga.gov/iiif/9d8f80cf-7d2c-455a-9fb9-73e5ce2012b2/full/!200,200/0/default.jpg","Painting"
"Captain Samuel Chandler","https://api.nga.gov/iiif/9da2e325-d47a-43db-9d6a-056f9a44e67f/full/!200,200/0/default.jpg","Painting"
"The Adoration of the Shepherds","https://api.nga.gov/iiif/9eab2ffc-a0bb-4442-9826-e80ff5a4bb74/full/!200,200/0/default.jpg","Painting"
"Title","https://api.nga.gov/iiif/9e163c1a-3f76-40e1-843a-8d4c59b13dfb/full/!200,200/0/default.jpg","Painting"
"Paul Smith Palmer","https://api.nga.gov/iiif/9dfb3685-fb0f-4142-9bd4-c2eaf125c068/full/!200,200/0/default.jpg","Painting"
"William Gedney Bunce","https://api.nga.gov/iiif/9dfe8016-b5ae-4f38-adfb-39dbc2ec4eaf/full/!200,200/0/default.jpg","Painting"
"Sea Fantasy","https://api.nga.gov/iiif/9e011093-606e-427a-a52b-a8fb2f0b61a3/full/!200,200/0/default.jpg","Painting"
"Harriet Hubbard Ayer","https://api.nga.gov/iiif/9e7df3d2-956c-4c4c-a53c-b2199244518a/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/9e88e21e-6479-4e0b-b85b-89dd1f438f8d/full/!200,200/0/default.jpg","Painting"
"Peonies","https://api.nga.gov/iiif/9eb4ccbd-96c2-4799-a71d-209ad2950e24/full/!200,200/0/default.jpg","Painting"
"The Houses of Parliament, Sunset","https://api.nga.gov/iiif/9eae6258-ec1c-442f-b353-a89cff510113/full/!200,200/0/default.jpg","Painting"
"Aurora","https://api.nga.gov/iiif/9eded47b-6a0e-4938-8d8c-0823e35d6fe6/full/!200,200/0/default.jpg","Painting"
"Ralph Wheelock's Farm","https://api.nga.gov/iiif/9f076b05-b094-4e49-9854-a1bd241683df/full/!200,200/0/default.jpg","Painting"
"Sir John Dick","https://api.nga.gov/iiif/9eccee7a-cc2b-4e54-b538-72685c4f4ae7/full/!200,200/0/default.jpg","Painting"
"Cora Livingston","https://api.nga.gov/iiif/9ec1c7a5-90cb-42cb-99d3-aa158dd5645c/full/!200,200/0/default.jpg","Painting"
"Winter Landscape","https://api.nga.gov/iiif/9ec4f189-cfef-48af-98cd-d905cf4bfa29/full/!200,200/0/default.jpg","Painting"
"Bouquet of Flowers in a Glass Vase","https://api.nga.gov/iiif/9ef5f855-780f-4e5b-ab4b-5cc3b1480b8e/full/!200,200/0/default.jpg","Painting"
"Mrs. Richard Brinsley Sheridan","https://api.nga.gov/iiif/9f1dfa05-09b7-4730-9529-a7953130ac65/full/!200,200/0/default.jpg","Painting"
"Maestà (Madonna and Child with Four Angels)","https://api.nga.gov/iiif/9f21df3d-5266-44a1-ac35-daf58157fec9/full/!200,200/0/default.jpg","Painting"
"Catherine A. May","https://api.nga.gov/iiif/9f0ea53c-1a6d-46ed-a567-f5ae8845aee3/full/!200,200/0/default.jpg","Painting"
"Madonna and Child with Saint John the Baptist, Saint Peter, and Two Angels","https://api.nga.gov/iiif/9ef95c4f-b934-4d3f-9cba-426efb78bb75/full/!200,200/0/default.jpg","Painting"
"Still Life with Peonies","https://api.nga.gov/iiif/9f47ac4b-d7dd-4b0e-a9f5-3154a787e2fd/full/!200,200/0/default.jpg","Painting"
"Eleazer Tyng","https://api.nga.gov/iiif/9f783b54-1eec-4e34-aecc-2031f08bbc74/full/!200,200/0/default.jpg","Painting"
"Untitled (reclining nude)","https://api.nga.gov/iiif/9f8372e2-ba83-4d8f-83d2-8d371768ad32/full/!200,200/0/default.jpg","Painting"
"Let Us Now Praise Famous Men (Rauschenberg Family)","https://api.nga.gov/iiif/9f6939b6-6120-4460-b9f7-4d209ec57aba/full/!200,200/0/default.jpg","Painting"
"A Member of the de Hondecoeter Family [obverse]","https://api.nga.gov/iiif/9f8a878d-1aa6-47a3-b577-b580f8188285/full/!200,200/0/default.jpg","Painting"
"Elizabeth Gray Otis (Mrs. Samuel Alleyne Otis)","https://api.nga.gov/iiif/9feaf6a4-b8a6-4bf9-ab2c-391186510fc5/full/!200,200/0/default.jpg","Painting"
"Posters at Trouville","https://api.nga.gov/iiif/9fab4d54-0652-4e4d-bb8d-d5d809c96dd5/full/!200,200/0/default.jpg","Painting"
"Jack-in-the-Pulpit No. IV","https://api.nga.gov/iiif/9fab4efe-ca41-4768-b6a5-1035c4ebfb28/full/!200,200/0/default.jpg","Painting"
"River Scene with Windmill and Boats, Evening","https://api.nga.gov/iiif/9fc379a7-243c-4929-874f-dfda21671eea/full/!200,200/0/default.jpg","Painting"
"Legendary","https://api.nga.gov/iiif/9fc53ddf-b925-4dca-b724-ddabb8dd5d6d/full/!200,200/0/default.jpg","Painting"
"The Artist's Garden at Vétheuil","https://api.nga.gov/iiif/9fc88734-2f9a-4da8-8d46-2b570b201223/full/!200,200/0/default.jpg","Painting"
"Lake Albano, Sunset","https://api.nga.gov/iiif/9fdba581-b3f5-43c5-977a-f0d4c4835581/full/!200,200/0/default.jpg","Painting"
"Family","https://api.nga.gov/iiif/a0180226-7478-4d98-a39c-2d79bb4d51a6/full/!200,200/0/default.jpg","Painting"
"Charlotte Morton Dexter (Mrs. Andrew Dexter)","https://api.nga.gov/iiif/a06519fa-7fbf-4092-8c93-f79d58dc64da/full/!200,200/0/default.jpg","Painting"
"Madonna and Child Enthroned with Four Saints and Eighteen Angels [middle panel]","https://api.nga.gov/iiif/a0458b44-8db7-4694-8a03-349003ec91a7/full/!200,200/0/default.jpg","Painting"
"An English Warship Firing a Salute","https://api.nga.gov/iiif/9ff9bdd7-99fb-4997-a1b6-6a25e1dc7efa/full/!200,200/0/default.jpg","Painting"
"Dorothy Vogel","https://api.nga.gov/iiif/a04f8616-96b8-4c9e-9f9f-67fc2be3077d/full/!200,200/0/default.jpg","Painting"
"Bucks County Farm Outside Doylestown, Pennsylvania","https://api.nga.gov/iiif/a0e57e06-45d6-4e92-826d-e15ddd0ee968/full/!200,200/0/default.jpg","Painting"
"Maison de la Poste, Cagnes","https://api.nga.gov/iiif/a09fb093-8aa6-460e-971d-e22dd3425ac8/full/!200,200/0/default.jpg","Painting"
"The Dancer","https://api.nga.gov/iiif/a0d45209-46bf-49c4-a6ba-8c0a1e1ea482/full/!200,200/0/default.jpg","Painting"
"The Mourning Madonna","https://api.nga.gov/iiif/a0eb9fb8-28a3-4446-b28d-70a4cc50c6e5/full/!200,200/0/default.jpg","Painting"
"The Temptation of Saint Anthony","https://api.nga.gov/iiif/a0ecb44d-b5b2-4b04-9b63-0446937f4afb/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/a122c737-783a-44d5-8574-f86ee539a1d3/full/!200,200/0/default.jpg","Painting"
"Behind the Scenes","https://api.nga.gov/iiif/a0fbbe52-b4d3-4884-9612-7d9b72dcc37c/full/!200,200/0/default.jpg","Painting"
"April Landscape","https://api.nga.gov/iiif/a105763f-33a4-49d4-a01c-0ce1a27693e1/full/!200,200/0/default.jpg","Painting"
"The Music Lesson","https://api.nga.gov/iiif/a155983a-c39f-4b58-9f8e-adbde1070219/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/a1779073-6495-429f-89fb-ddab85848788/full/!200,200/0/default.jpg","Painting"
"The Grand Canal","https://api.nga.gov/iiif/a183c767-9741-4212-9102-8218ff03d1b6/full/!200,200/0/default.jpg","Painting"
"The Presentation in the Temple","https://api.nga.gov/iiif/a1871fb3-fa75-4868-ab25-8870b9e833c7/full/!200,200/0/default.jpg","Painting"
"The Banks of the Oise","https://api.nga.gov/iiif/a167f440-ad1c-481e-ada0-2f6962d54e64/full/!200,200/0/default.jpg","Painting"
"The Martyrdom of Saint Catherine","https://api.nga.gov/iiif/a189c02e-3c60-4d9d-b70c-c9030f9da2a9/full/!200,200/0/default.jpg","Painting"
"Profile Portrait of a Lady","https://api.nga.gov/iiif/a17b9f80-ae1e-4674-9c2c-d09dbeea6e46/full/!200,200/0/default.jpg","Painting"
"The Open Window","https://api.nga.gov/iiif/a1810a00-dd42-4686-85cb-44d57283f931/full/!200,200/0/default.jpg","Painting"
"The Birth, Naming, and Circumcision of Saint John the Baptist","https://api.nga.gov/iiif/a1b1e147-fe90-4f24-9224-002beb38f85e/full/!200,200/0/default.jpg","Painting"
"Seated Nude","https://api.nga.gov/iiif/a19d1305-fe4c-414b-8538-a6c772ef5ab0/full/!200,200/0/default.jpg","Painting"
"Portrait of a Ship's Steward","https://api.nga.gov/iiif/a1a43e9b-039b-4a6a-a9cd-01d86be40c59/full/!200,200/0/default.jpg","Painting"
"Tenth Station","https://api.nga.gov/iiif/a1c74c70-5e15-4d31-b7c5-35a3ec838164/full/!200,200/0/default.jpg","Painting"
"Raspberries","https://api.nga.gov/iiif/a1bcc83a-d79f-4390-8884-95cd75ab6862/full/!200,200/0/default.jpg","Painting"
"A Pastoral Scene","https://api.nga.gov/iiif/a1e155ba-33db-41a1-a93c-5acc1bb25ecb/full/!200,200/0/default.jpg","Painting"
"Nayas Indian Chief, His Wife, and a Warrior","https://api.nga.gov/iiif/a21be0d5-0780-4187-b43c-75d61b264588/full/!200,200/0/default.jpg","Painting"
"Landscape with Open Gate","https://api.nga.gov/iiif/a1da7862-6a90-402f-b904-3b5912e66161/full/!200,200/0/default.jpg","Painting"
"My Daughter","https://api.nga.gov/iiif/a20d6e30-d038-4f0c-8913-1892cf5dae7e/full/!200,200/0/default.jpg","Painting"
"Untitled (Seagram Mural sketch)","https://api.nga.gov/iiif/a210d507-bcdf-42c1-a289-ace7f445c0f5/full/!200,200/0/default.jpg","Painting"
"Chestnut Trees in Bloom","https://api.nga.gov/iiif/a24bc034-d5ae-4e68-80b3-8b6539684388/full/!200,200/0/default.jpg","Painting"
"Still Life with Sleeping Woman","https://api.nga.gov/iiif/a2452ef8-2d87-43c1-8338-06557139fbd8/full/!200,200/0/default.jpg","Painting"
"Four Flathead Indians","https://api.nga.gov/iiif/a22cc20b-5dac-46b3-a2de-1a51bccbe266/full/!200,200/0/default.jpg","Painting"
"Man in Oriental Costume","https://api.nga.gov/iiif/a234bdbb-eac2-4a91-95f2-f62b2c859fd3/full/!200,200/0/default.jpg","Painting"
"Andrea Renier and His Son Daniele","https://api.nga.gov/iiif/a27c3de9-69f2-4406-a1cb-639b6689e988/full/!200,200/0/default.jpg","Painting"
"The Baptism of Christ","https://api.nga.gov/iiif/a25b20f2-5096-4b78-971e-4dc05a38be70/full/!200,200/0/default.jpg","Painting"
"C'est Moi","https://api.nga.gov/iiif/a25fff19-f944-438b-beb2-d3993e13887b/full/!200,200/0/default.jpg","Painting"
"The Congdon Brothers","https://api.nga.gov/iiif/a2f219c4-c011-4d42-839c-41fdd307d671/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/a28d894d-f040-4442-bd67-867b601d5099/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/a2c33d1e-9752-44a6-b56a-0824f8582404/full/!200,200/0/default.jpg","Painting"
"Francesco II Gonzaga, Fourth Marquis of Mantua","https://api.nga.gov/iiif/a2c98cf7-cb29-43d0-a153-30d067973032/full/!200,200/0/default.jpg","Painting"
"Lion Defending its Prey","https://api.nga.gov/iiif/a26fedd2-10bf-4aab-b46f-98a3f4bb69db/full/!200,200/0/default.jpg","Painting"
"The Cat","https://api.nga.gov/iiif/a29a2de2-1127-467c-8b9c-6b6cc8151b73/full/!200,200/0/default.jpg","Painting"
"The Harbor at Lorient","https://api.nga.gov/iiif/a2a6be95-d196-4f0f-bbb1-89f6cdb49b54/full/!200,200/0/default.jpg","Painting"
"Charles Sheeler and Nina Allender","https://api.nga.gov/iiif/a2aa666c-2a9a-4b91-ad67-2d4dbfc3c546/full/!200,200/0/default.jpg","Painting"
"Ocean Park #83","https://api.nga.gov/iiif/a2d7c971-3f01-47fe-a02a-b4fdd252c28b/full/!200,200/0/default.jpg","Painting"
"La Mousmé","https://api.nga.gov/iiif/a2e6da57-3cd1-4235-b20e-95dcaefed6c8/full/!200,200/0/default.jpg","Painting"
"Christ among the Doctors","https://api.nga.gov/iiif/a3148763-333a-4e64-ae77-bd37a93b4a34/full/!200,200/0/default.jpg","Painting"
"Landscape","https://api.nga.gov/iiif/a32c157f-2e8e-47d8-a02e-1433d27f64ed/full/!200,200/0/default.jpg","Painting"
"Four Xingu Indians","https://api.nga.gov/iiif/a331c341-4eb1-49f1-b8bb-d66fd5f182d9/full/!200,200/0/default.jpg","Painting"
"Discovery Dance - Saukie","https://api.nga.gov/iiif/a3a119f2-5544-4329-9001-e81fef2a5b34/full/!200,200/0/default.jpg","Painting"
"Five Caribbe Indians","https://api.nga.gov/iiif/a3481409-f18f-4c6a-9ff6-972ad10cd13a/full/!200,200/0/default.jpg","Painting"
"Saint Florian","https://api.nga.gov/iiif/a34b93be-3903-47a5-a8ea-4915003a7ac4/full/!200,200/0/default.jpg","Painting"
"Venus and Cupid in a Landscape","https://api.nga.gov/iiif/a359b593-9755-47be-8714-7702b7febf43/full/!200,200/0/default.jpg","Painting"
"The Martyrdom of Saint Lawrence","https://api.nga.gov/iiif/a397a12f-ba08-4586-bf9d-9d8c099fbdf9/full/!200,200/0/default.jpg","Painting"
"Quadrille at the Moulin Rouge","https://api.nga.gov/iiif/a338667a-aa34-478d-9108-d44e88acd718/full/!200,200/0/default.jpg","Painting"
"Three Figures Dressed for a Masquerade","https://api.nga.gov/iiif/a45afbb2-6c25-48a6-a7f8-9629ceb1fc00/full/!200,200/0/default.jpg","Painting"
"J.G. Shaddick, the Celebrated Sportsman","https://api.nga.gov/iiif/a3d2edaa-6b3e-408f-ac3a-cba8459b6f9b/full/!200,200/0/default.jpg","Painting"
"A Knight of the Golden Fleece","https://api.nga.gov/iiif/a3b8114a-3b9b-4407-9fce-cf7542a56d70/full/!200,200/0/default.jpg","Painting"
"Four-Panel Screen","https://api.nga.gov/iiif/a3bbffa3-3e50-465a-832a-fff278cd945c/full/!200,200/0/default.jpg","Painting"
"The Connecticut Valley","https://api.nga.gov/iiif/a3ed1e0b-8572-473f-b404-d184c97adc84/full/!200,200/0/default.jpg","Painting"
"The Departure for the Hunt","https://api.nga.gov/iiif/a3f3893a-6169-480f-8330-30f19ddbd989/full/!200,200/0/default.jpg","Painting"
"Red Band","https://api.nga.gov/iiif/a3f54be0-5734-4033-b09f-6a91ab1f1821/full/!200,200/0/default.jpg","Painting"
"Mrs. Alexander Blair","https://api.nga.gov/iiif/a43b864d-5032-4382-92de-ec5d8d85793d/full/!200,200/0/default.jpg","Painting"
"Cedar Bluffs","https://api.nga.gov/iiif/a4428b02-d5c0-4e03-ab06-d65b01ae3c54/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/a3c0e823-417f-42dc-9b1c-f14c69f0f37e/full/!200,200/0/default.jpg","Painting"
"Work","https://api.nga.gov/iiif/a3ca76a4-9323-43c1-84d3-be5b7d976bd5/full/!200,200/0/default.jpg","Painting"
"Narragansett Bay","https://api.nga.gov/iiif/a40be973-8479-4dd8-a4b8-f878924ebf78/full/!200,200/0/default.jpg","Painting"
"Captain Joseph Anthony","https://api.nga.gov/iiif/a45f4cf9-879c-4a1c-a055-1ccdb88b479b/full/!200,200/0/default.jpg","Painting"
"Scenes from the Passion of Christ: The Agony in the Garden, the Crucifixion, and the Descent into Limbo [entire triptych]","https://api.nga.gov/iiif/a46e6f59-4fab-4795-8cad-1999b37c52ae/full/!200,200/0/default.jpg","Painting"
"Shore of the Uruguay - Making a Sketch","https://api.nga.gov/iiif/a4d2e98d-cd6a-4512-9c0e-d9d0cfb1a974/full/!200,200/0/default.jpg","Painting"
"Watermelon","https://api.nga.gov/iiif/a479736f-542b-4c45-ba02-06f98ec448e1/full/!200,200/0/default.jpg","Painting"
"The Burnish Sisters","https://api.nga.gov/iiif/a4a13946-106a-481f-a984-fa5625eb73bd/full/!200,200/0/default.jpg","Painting"
"Standing Woman","https://api.nga.gov/iiif/a47a41a0-7e45-489b-be0c-1050170cd125/full/!200,200/0/default.jpg","Painting"
"Camanchee Chief, His Wife, and a Warrior","https://api.nga.gov/iiif/a47fb09f-e5a8-4c53-a3c6-d961448516b8/full/!200,200/0/default.jpg","Painting"
"The Rest on the Flight into Egypt","https://api.nga.gov/iiif/a4fca2ec-d54a-4508-9347-856d4bce46c3/full/!200,200/0/default.jpg","Painting"
"The Maid in Armor on Horseback (Joan of Arc series: III)","https://api.nga.gov/iiif/a5bdad75-fffc-42dd-9c0d-c000b59a7946/full/!200,200/0/default.jpg","Painting"
"PH-571 (1951-N)","https://api.nga.gov/iiif/a5647106-193c-4c0c-b3e6-d421f0aa78da/full/!200,200/0/default.jpg","Painting"
"Portrait of a Man","https://api.nga.gov/iiif/a591fe60-9ef8-49ed-8d09-91dd77ea0fa6/full/!200,200/0/default.jpg","Painting"
"Black Girl Dragging White Girl","https://api.nga.gov/iiif/a595c087-6480-461a-a1a3-23d024f8c9c8/full/!200,200/0/default.jpg","Painting"
"Black Hawk and the Prophet - Saukie","https://api.nga.gov/iiif/a51990d7-c6f2-46b4-a6b4-656b3c2d132c/full/!200,200/0/default.jpg","Painting"
"Mountain and Meadow","https://api.nga.gov/iiif/a51bf4a6-9ec0-43b5-a4dc-7f73d34e2f64/full/!200,200/0/default.jpg","Painting"
"Catlin and Indian Attacking Buffalo","https://api.nga.gov/iiif/a58e1cd2-6514-4b4a-87a7-f6aaee5ddc32/full/!200,200/0/default.jpg","Painting"
"Watermelon on a Plate","https://api.nga.gov/iiif/a5f5d208-0134-4e28-a925-995eae6fd21f/full/!200,200/0/default.jpg","Painting"
"Self Portrait","https://api.nga.gov/iiif/a5b843c6-4b32-48be-b63e-4227cd78b1f2/full/!200,200/0/default.jpg","Painting"
"Still Life with Dressed Game, Meat, and Fruit","https://api.nga.gov/iiif/a5bd131c-a670-4c3c-9cf5-adf559eb4c34/full/!200,200/0/default.jpg","Painting"
"Father Hennepin and Two Companions Made Prisoners by the Sioux.  April 1680","https://api.nga.gov/iiif/a5c51660-b530-44e4-9a7c-96c8a496d0e3/full/!200,200/0/default.jpg","Painting"
"Fourth Station","https://api.nga.gov/iiif/a6419aa6-d6db-4737-9bdf-4e5146a38fb0/full/!200,200/0/default.jpg","Painting"
"Lorette with Turban, Yellow Jacket","https://api.nga.gov/iiif/a626bd34-36af-4484-9cd8-2caaa7fd670e/full/!200,200/0/default.jpg","Painting"
"The Grave of William Penn","https://api.nga.gov/iiif/a67d3398-ba0f-46c4-a2e2-493df7bf23c3/full/!200,200/0/default.jpg","Painting"
"The Exhumation","https://api.nga.gov/iiif/a65b56d8-7ae7-4a80-a84a-5a9dd7c13ea7/full/!200,200/0/default.jpg","Painting"
"Young Woman with a Muff","https://api.nga.gov/iiif/a66700df-fce8-4a8b-ba15-e2dd40786633/full/!200,200/0/default.jpg","Painting"
"Study for ""La Grande Jatte""","https://api.nga.gov/iiif/a65a3648-e5a9-48a5-82c6-e002562a2baa/full/!200,200/0/default.jpg","Painting"
"The Game of the Cooking Pot","https://api.nga.gov/iiif/a682ffec-ad36-4f6a-ab80-a7b7bca58e74/full/!200,200/0/default.jpg","Painting"
"Winter in the Country","https://api.nga.gov/iiif/a6a9b39d-661b-4420-9c1e-00adf4d9e8e8/full/!200,200/0/default.jpg","Painting"
"Untitled (three nudes)","https://api.nga.gov/iiif/a6b89c51-2de7-4225-8dee-0da409be60e3/full/!200,200/0/default.jpg","Painting"
"Voyager","https://api.nga.gov/iiif/a6c77187-060d-4103-b3f3-9821773e7538/full/!200,200/0/default.jpg","Painting"
"The Source","https://api.nga.gov/iiif/a69c0718-9c8c-40ec-9c1b-00f8cd93e7ed/full/!200,200/0/default.jpg","Painting"
"Miss Denison of Stonington, Connecticut (possibly Matilda Denison)","https://api.nga.gov/iiif/a6a36d0e-5919-4728-9019-0a41d11c36fa/full/!200,200/0/default.jpg","Painting"
"The Return","https://api.nga.gov/iiif/a716d2d8-147d-4a90-b4cb-c7c98750dc95/full/!200,200/0/default.jpg","Painting"
"The Apparition of the Virgin","https://api.nga.gov/iiif/a70547b2-b7c9-42ea-91b0-3b9fb3cc367e/full/!200,200/0/default.jpg","Painting"
"View of Aberdeen, Washington","https://api.nga.gov/iiif/a7140fac-b8aa-4002-90fa-542d27e2491a/full/!200,200/0/default.jpg","Painting"
"Helen's Room","https://api.nga.gov/iiif/a74275f6-f9b0-4aaf-ace3-3965227c4a32/full/!200,200/0/default.jpg","Painting"
"Basket of Fruit with Flowers","https://api.nga.gov/iiif/a7377666-d490-4ce7-87c8-e1a8925df8c1/full/!200,200/0/default.jpg","Painting"
"The Look of Amber","https://api.nga.gov/iiif/a72461fa-febb-4ea0-a996-add5dc19c3b3/full/!200,200/0/default.jpg","Painting"
"Pond 1","https://api.nga.gov/iiif/a771a5c1-153d-40e4-8165-487d8c0a4898/full/!200,200/0/default.jpg","Painting"
"White Garden, Sky","https://api.nga.gov/iiif/a755f55b-5e02-4417-980d-e7bd170e5eef/full/!200,200/0/default.jpg","Painting"
"Church of Santa Maria della Febbre, Rome","https://api.nga.gov/iiif/a766bbb6-9479-4d14-bffe-a448bdc8b9f5/full/!200,200/0/default.jpg","Painting"
"Étude","https://api.nga.gov/iiif/a7631abb-e69f-499d-90aa-afd6b60b4ef2/full/!200,200/0/default.jpg","Painting"
"Riccarree Chief and His Wife","https://api.nga.gov/iiif/a774ed82-89cf-4173-a89b-b684dd40eecb/full/!200,200/0/default.jpg","Painting"
