,title,image_id,medium_display
3089,Pendant in the Shape of a Poppy,179d4308-6d86-dea2-d16c-51d555fa0d0f,Carnelian
3090,Amulet of a Heart,5033d694-0fd1-1539-c9b3-2e5ae9a024ff,Stone
3091,Amulet of a Heart,f5d4ce53-a4de-a0fe-4f57-03c23978ba7b,Stone
3092,Amulet of a Heart,eec9398d-627b-d2ee-dfba-0826472efb47,Stone
3093,Amulet of a Heart,701bd860-9cbf-693b-9df8-9b2ec42d4156,Lapis Lazuli
3094,Amulet of the Goddess Bastet (?),d3b8b6b8-47c8-2654-b2f7-3823852be878,Faience
3095,Amulet of the Goddess Sekhmet,0fd8969c-bd1e-9afa-e05f-367340b7b8d3,Faience
3096,Amulet of the Goddess Tawaret (Toeris),aad42746-283a-d75f-2a7e-391e62fc8f1a,Ceramic
3097,Amulet of Bes,50885821-c68e-7df0-d87b-6a646ce6fe43,Faience
3098,Amulet of Bes,671fea96-d620-b4dc-33dc-e9d02f2b8cd8,Faience
3099,Amulet of Mut with Khonsu,db3c27e5-8caa-151b-7ea3-841f67ffd8fd,Faience
3100,Amulet of the Goddess Sekhmet,dab88cd1-5068-2144-6e31-1f963edbb99c,Faience
3101,Statuette of the God Harpocrates,821ce2b8-f884-bb35-aabc-d88ddb5616b2,Bronze
3102,Statuette of Wadjet or Sekhmet,70eda1fe-2f9b-edf0-2def-ebc124dc95fe,Copper alloy
3103,Statuette of the Goddess Neith,ee3e6496-113d-ded7-214a-6b9679948551,Bronze
3104,Ointment Jar with Lid,c26520a1-940d-bd66-41fe-21e653338740,Anhydrite
3105,Kohl Jar,680f04f3-d1a0-f5c4-4b5c-c28466f9a4c5,Travertine (Egyptian alabaster)
3106,Ball Bead,f711448d-13e0-ea18-f814-5d675f311dec,Faience
3107,Amulet of a Lion-headed Goddess Holding an Aegis,1e4b7bbc-7167-0642-7f94-40a9f932faca,Faience
3108,Amulet of Pataikos,ffde7173-ce0b-c8de-5bbb-316d079d3124,Faience
3109,Shabti,3c9ef920-da49-a1bc-5c1c-23032c9248b6,Steatite
3110,Ring with a Recumbent Lion,d6b93096-fcf8-8d4a-b82b-74454e191fb7,"Glass, faience"
3111,Amulet of a Frog,8f13cb43-bace-f2a3-ea67-54a4f9907dfd,Bronze
3112,Lotus Flower,b375ed41-d42d-8b21-7955-69c99a23c10c,"Bronze, inlay (?)"
3113,Coffin with Cobra (Atum) and Ostrich Feather of Goddess Maat on the Top,6af025f3-005c-febe-24d3-1f1bf148302a,Copper alloy
3114,Mummy of a Man,91e5f025-c6ca-7b99-bbf3-047e2cb7991f,"Linen, cartonnage, human remains"
3115,Coffin of Wenuhotep,40087a2d-ac64-58cf-384b-fdcbb60f2707,"Wood, pigment"
3116,Eye of Horus (Wedjat) Finger Ring,7fa4002a-4283-e0ba-11ec-218672eba829,Multi-colored faience
3117,Ring with Hieroglyphs,60398fe2-01d2-7ffe-f4a7-90af8960bf15,Faience
3118,"Ring: Bezel inscribed ""Happy New Year""",36da64be-358f-616c-b097-a4006183f3e3,Faience
3119,Bead,0b655219-3962-e8f6-fafc-4055432c94d8,Amethyst
3120,Amulet of a Duck,cdc892a9-7082-4899-6062-3cc4c7f5c42f,Glass
3121,Amulet of a Frog,6ae2a7a2-89dc-0744-54c0-87cfdfe0abdd,Stone (mottled brown white)
3122,Figurine of a Seated Man,e56e64ea-7a75-6409-71fe-da9aaf5f83b6,Faience
3123,"Amulet of a Hybrid Deity (Body of Dwarf, Ram Head, Bird Wings and Tail)",2f7c1618-1f77-f254-5ed8-8d82a1b8cdb6,Ceramic
3124,Amulet of Pataikos,6ad48843-2e1e-b5bb-6eed-7211d17e6b92,Faience
3125,Amulet of the God Nefertem,bc2c1701-e974-2b88-9132-5743a6af478a,Faience
3126,Amulet of the Goddess Sekhmet,c11d4446-90be-24c2-2255-c6cbf45654b1,Faience
3127,Amulet of the God Min or Amun-Min,3a1dc9ac-555b-abb7-4d39-c794f6fc3f25,Faience
3128,Amulet of the God Thoth Holding an Offering Table (?),d71afcdc-d52a-f0da-e4d2-e9ee8a413cc8,Faience
3129,Amulet of the God Thoth Holding an Offering Table (?),c6d0ad3d-7998-7a08-84f9-0a793777a07e,Faience
3130,Amulet of Re-Horakhty,1a71be66-90d3-5516-7480-dcc05f3891ab,Faience
3131,Amulet of Isis Holding Horus,41d88a32-8852-4adc-a34f-35a632035df8,Faience
3132,Scarab,979eb14b-f7f7-1270-d01c-d25fdc2164b1,Faience
3133,Shabti of Osiris,a75290fc-5501-282e-33a6-210889abbf1c,Faience
3134,Heart Scarab,8a2a8024-161f-4e29-c316-9bac69862fc9,Stone
3135,Scarab,31f867ba-caa7-d4c1-d558-9147e83379a8,Faience
3136,Scaraboid: Wedjat Eye,e13444d3-6861-1ae3-260e-7d02a512c805,Glazed steatite
3137,Scaraboid: Wedjat Eye,a1175de4-5790-c9b2-5c81-c3f0a740e9dd,Glazed steatite
3138,Eye of Horus (Wedjat) Amulet,54b84d7b-f680-cdfa-27e9-46917e1b7222,Faience
3139,Eye of Horus (Wedjat) Amulet,e5d3ed9f-e79d-296c-935f-83721ab43793,Faience
3140,Eye of Horus (Wedjat) Amulet,5a6a17f4-80fb-5c89-2f87-b6dd61f97447,Faience
3141,Eye of Horus (Wedjat) Amulet,aaa70918-5167-eeff-2eab-5b95f654072f,Faience
3142,Scaraboid: Fish,14ca7875-6fea-d432-f5d2-956940fea68e,Glazed steatite
3143,Scaraboid: Duck with Head lying on its Side,fdd763c8-5171-2d1e-4a61-d8b9508425b5,Glazed steatite
3144,Scaraboid: Fish,118ffa50-f3ac-9f70-bdae-452501adb484,Glazed steatite
3145,Scaraboid: Fish,9e33ecd5-1b8d-3c93-3c5b-d63bba0b10e0,Glazed steatite
3146,Scaraboid: Frog,be0964c0-f706-ae5c-75b3-8e0c5fdbac35,Faience
3147,Scaraboid: Frog,4da334e6-530b-5693-9442-304ea45199f0,Lapis lazuli
3148,Scaraboid: Frog,7a005d02-73ff-b8b2-a479-ed57bc9d4aba,Glazed steatite
3149,Scaraboid: Frog,bc86046f-7a0c-6c5a-0510-904f1cf366e9,Faience
3150,Scaraboid of a Frog; Ankh Sign on Underside,4aa77c0f-9a63-18f1-181a-67bf2de613e2,Faience
3151,Scaraboid: Crocodile,f5617047-0e4f-af9e-2721-39404f6af9af,Glazed steatite
3152,Scaraboid: Grasshopper,c1e62b9e-7d45-b791-486c-9fc9d15bba93,Faience
3153,Scaraboid: Two Scarabs Side By Side,82ebe442-18c2-50a9-19d9-8b019f4697fb,Glazed steatite
3154,Scaraboid: Duck with Head Resting on Back,331eb56a-6a14-0bf0-60a9-0bbe19d60090,Glazed steatite
3155,Scaraboid: Calf (?),d9005732-667e-4c91-36f9-448f42b43017,Glazed steatite
3156,Amulet of a Hare,191e70c8-095d-13bc-237d-da4af8edcc08,Glazed steatite?
3157,Scaraboid: Cat,aafdd33c-4c07-387a-d500-d1d5eba7ccad,Glazed steatite
3158,Scaraboid: Hedgehog,1385f358-2d8a-115e-d631-655df46c2a6e,Glazed steatite
3159,Scaraboid: Cat,69cbec64-91c5-ab5b-25da-829d4dc3735c,Glazed steatite
3160,Scaraboid: Hippopotamus,fb6721d3-8a72-4e52-fd1f-c67e4db0ef0a,Glazed steatite
3161,Scaraboid: Hippopotamus,ae12c052-a6bd-847c-bebc-3de61361ee0f,Glazed steatite
3162,Scaraboid: Monkey,2a9148cf-e972-ce80-3e93-5705390743a3,Glazed steatite
3163,Scaraboid: Monkey,203ee1e4-83ff-73c6-1aee-8c33b57cc463,Glazed steatite
3164,Scaraboid: Squatting Baboon,954ab3fb-57e5-c124-fd3c-6486bea24160,Glazed steatite
3165,Scaraboid: Squatting Baboon,c03eded0-8c92-6776-4056-7c3b57a31a0e,Glazed steatite
3166,Scaraboid: Thoth as a Baboon with Lunar Crescent,192756f0-5d59-bb80-78c0-41f338b7242f,Faience
3167,Scaraboid: Crouched Human Figure Shown in Profile,3f0b5066-067e-1f0a-3bd4-bcb502df8e92,Glazed steatite
3168,Scaraboid: Dwarf Figure,dca9140d-30d8-31ae-6e4a-c16a028e485d,Glazed steatite
3169,Scaraboid: Dwarf Figure,5c1924b5-780f-c3a7-8d5c-d34670bc16d6,Glazed steatite
3170,Plaque with Cross and Rope Designs,8f8b9d9c-4da8-a1b1-f815-df06d32877e9,Glazed steatite
3171,Plaque with Representation of Goddess Isis suckling Horus,76064a8c-cc64-1d23-7cb8-628702ff0339,Steatite
3172,Plaque with Representation of God Khonsu,89a3f4d2-51cc-fffb-ec27-526e004d0d60,Jasper
3173,Oval Plaque,727ee664-fd12-4877-3401-0dd64260aa98,Agate
3174,Scarab: Scorpion Motifs,ef81b8ac-d1ae-1c67-9425-05308a7b7212,Steatite
3175,Plaque with Name of Harsiese-Meryamun,50a3829d-9637-ba6e-0d51-591863de6029,Green jasper
3176,Scarab: Uninscribed,ad0d960c-46d4-2c68-66f2-e26dfa3d8b88,Stone
3177,Scarab: Uninscribed,c3cf5c2a-7790-a2b0-9963-ae64c4c996dc,Stone
3178,Scarab: Uninscribed,ee16f084-77f6-dc05-f10b-b426e9fe1c06,Stone
3179,Scarab: Uninscribed,17b6456a-8801-3e32-2920-1012f0db5a19,Stone
3180,Scarab: Uninscribed,f20ea0f5-9966-b9c4-4a21-2d9a7a2d6964,Diorite (?)
3181,Scarab: Uninscribed,742235dd-49fa-d28c-6fec-a26cebb24df8,Stone
3182,Scarab: Uninscribed,7e46e7fd-b273-f947-40bb-be5f13647929,Stone
3183,Scarab: Uninscribed,3e75a7ea-7988-88f7-a881-94dbb843a98f,Amethyst
3184,Scarab: Uninscribed,634bfa92-e147-b8c4-7802-dd01e17a0953,Amethyst
3185,Scarab: Uninscribed,3bef409c-1c78-7303-18c5-1a53053c344c,Amethyst
3186,Scarab: Uninscribed,a079bc56-b341-6bb0-5a86-97a110ab6fff,Amethyst
3187,Scarab: Uninscribed,d9382353-0bdf-6fdf-bf93-50ab77395969,Agate
3188,Scarab: Uninscribed,08ccad1c-7bc3-c944-360f-34759e7ba935,Lapis lazuli
3189,Scarab: Uninscribed,b48e196c-3249-974e-bc1e-11f73d4c1c57,Amazonite?
3190,Scarab: Uninscribed,3ad8657a-0030-d015-925b-b7f7cd36620d,Amazonite?
3191,Vessel with Lug Handles,3fa3e1c6-91f5-8eff-154f-be3cec5512f6,Stone
3192,Scarab: Name of Amun-Ra,5b7b398b-6c27-975c-f6c4-2920ba08d1a7,Steatite
3193,Scarab: Linear Motifs,d10feb01-1d2a-78d9-1f3b-2887de4d01a1,Stone
3194,Scarab: Hieroglyphs,d198583d-147e-595d-e303-347999719d7e,Glazed steatite
3195,Scarab: Hieroglyphs (?),4beba2b7-d4a7-9bb7-0207-f7c5fc5fb7e4,Stone
3196,Scarab: Unlinked Scrolls and Spirals,fec45b80-c59f-94ee-ff84-17c9706b047e,Glazed steatite
3197,Scarab: Cross Pattern,163aa019-50b3-603d-24c3-2c97e2a16df5,Glazed steatite
3198,"Scaraboid: Face Motif on Top, Floral Designs on Base",14e4aea7-b03e-b563-99d0-05235d4a7f2f,Glazed steatite
3199,Scarab: Cross Pattern,a1b92f87-0602-4062-a5ba-11c1150232ce,Glazed steatite
3200,Scarab: Cross Pattern,32242371-4c9c-ab6e-3b90-2238a176f168,Glazed steatite
3201,Scarab: Cross Pattern,9773fbdb-5a4b-0eb7-912c-3a38d6246f70,Glazed steatite
3202,Scarab: Cobras Addorsed and Linked,9b64c5bd-afec-7a4e-801c-4e73f572f508,Glazed steatite
3203,Scarab: Cobras Addorsed and Linked,9497ae0a-bf05-b5a2-2ef5-b9051c4379b9,Steatite
3204,Scarab: Central Cable (?),cdd06ac7-246e-a8fd-59ca-bb47e1253196,Faience
3205,Scarab: Title and Personal Name (?),21b71e66-1f46-92d9-57fe-5e0c4695345a,Steatite
3206,Scarab: Confronted Cobras with Falcon,b7c0bab8-0996-370b-78da-6bc0693213bb,Glazed steatite
3207,Scarab: Confronted Cobras with Falcon,1f2bcd3d-881d-9a75-6535-ab28e7a3b313,Glazed steatite
3208,Scarab: Falcon with Red Crown and Cobra (?),839e986c-7206-574f-f2f2-30ecbfa91fe7,Glazed steatite
3209,Scarab: Hieroglyphs,12bf5c9e-1c3e-ee86-bdb2-4f184ea301eb,Steatite
3210,Scarab: Abstract Designs,3eedbfa4-4ee8-37ab-3152-e1e127bf721f,Faience
3211,Scarab: Antelope with Foliage (sw.t-plant) Motif,d1dd721c-bdd1-8531-01fb-93ba132d1245,Glazed steatite
3212,"Scarab: Animal Motifs (Bird, Antelope, Hippopotamus)",399aef23-36e4-658d-2f08-bb73c08edb15,Steatite
3213,Unguent Jar,e306a313-ec6e-ea87-92fb-77afb292fb06,Travertine (Egyptian alabaster)
3214,Mortar,585028ab-003c-8e52-9015-c4fc14969c83,Travertine (Egyptian alabaster)
3215,Wall Fragment from a Tomb Depicting a Herdsman,e06c687c-4816-4580-7831-5291784b4e88,Limestone
3216,Scarab: Antelope with Foliage Motif,bb6569a1-b6ee-b2ec-4273-d52f7d6eab62,Glazed steatite
3217,Scarab: Striding Lion Motif,013590f5-aa98-fcd5-e8de-0e009f55731e,Carnelian
3218,Scarab: Gods and Hieroglyphs,94ffcf29-fdb9-da9b-e774-f8f1074c8aad,Glazed steatite
3219,Scaraboid: Face Motif on Top; Two Figures Holding Flower on Base,526133e5-1e12-3d69-14f0-5e7283c2fb84,Steatite
3220,Scarab: King and Hieroglyphs,cde60bd5-8a99-67ed-66ea-23b34b96bb35,Steatite
3221,Scarab: Interlocking Scrolls and Spirals,c8eecb1a-f81c-e4d7-0755-b19e3fbd45fa,Glazed steatite
3222,"Scarab: Floral Motifs, Hieroglyphs, and Geometric Designs",40204a0f-138f-8219-6440-c313a64b510c,Steatite
3223,Scarab: Gods and Hieroglyphs,fd2afc81-92b5-672f-541d-1b6caba3009e,Steatite
3224,Scarab: Floral Motif,93043000-5fd2-c770-d7c7-0a922dfcf4b2,Glazed steatite
3225,Scarab: Wish Formula (?),713c69df-0958-f9b3-313f-1da5670d8102,Steatite
3226,Scarab: Wish Formula (?),ef3d590e-86b6-de1c-910b-0e03dcf0f014,Steatite
3227,Scarab: Wish Formula,a30d9287-c780-87ac-536f-2ec336acfd32,Steatite
3228,"Scarab: Hieroglyphs (Red Crown, nfr- and nb-Signs: Trigramme of Amun)",0ffd3910-0ac1-b43c-4b83-9437a84c32d6,Stone
3229,"Scarab: Hieroglyphs (Red Crown, nfr- and nb-Signs: Trigramme of Amun)",fed2263e-dfb3-b18d-1fdb-13e1152cec47,Faience
3230,"Scarab: Hieroglyphs (Red Crown, nfr- and nb-Signs: Trigramme of Amun)",54ab4a90-b0fa-5357-449a-2046f203a618,Glazed steatite
3231,Scarab: Hieroglyphs (Hs-vessel and wAs-Scepters),3c3a7969-7ee3-9346-e5c8-a469300d0224,Stone
3232,Scarab: Hieroglyph (Ankh Sign),6b9ae4f1-babe-a34e-bd6a-d0824b3f7d0b,Glazed steatite
3233,Scarab: Hovering Falcon over Name of God Amun,47d05259-f1e3-d9b1-ff24-fafb0a2c835f,Glazed steatite
3234,Scarab: Hieroglyphs,324c96c3-5783-bb34-bdb3-e8a3551645d8,Glazed steatite
3235,"Scarab: Scarab Beetle with Hieroglyphs (wedjat eyes, nfr-signs, nbw-sign)",6e71d012-52db-7606-ed67-2a692d38860f,"Steatite, gold"
3236,"Scarab: Hathor Sistrum with Hieroglyphs (xaw-signs, hAt-signs, child signs, papyrus stalk)",9b35f829-f2b9-c0e9-bd0c-bd004fce15d0,Steatite
3237,"Scarab: Scarab Beetle with Hieroglyphs (cobras, anx-signs, nbw-sign)",accdb95d-4bc9-c7c2-2ad7-98f79e13157b,Glazed steatite
3238,Scarab: Title (Overseer of the Granary) and Name (Djehuty),f6c49cb4-2ded-11d2-30a3-6486516c2bc5,Glazed steatite
3239,"Scarab: Nefera with Hieroglyphs (kA-signs, xaw)",495bd133-5581-f59e-5928-b8a745024d17,Glazed steatite
3240,"Scarab: Hieroglyphs (nfr-signs, anx-signs, Dd-signs)",c49e6626-9612-d462-2e5d-981024a8a347,Glazed steatite
3241,Scarab: Rabbit with Hathor Sistrum,5bf9caf3-ee93-d948-14af-7f57f5676fd9,Steatite
3242,Scarab: Wish Formula (?),c49cf2b0-c43c-0378-d69e-34ec852e0719,Steatite
3243,Scarab: Falcon and Hieroglyphs,c68aaae8-b76d-2525-6bbe-e7afb072d745,Glazed steatite
3244,Scarab: Falcon with Antelope,a85e90df-16b5-7443-8b56-b45e9cede949,Steatite
3245,Scarab: Falcon with Cobra and Ma’at Feather,8cc6f4aa-0309-0a74-6789-490153d9448b,Glazed steatite
3246,Scarab: Wish Formula,a64a0a1b-8230-2f7c-a168-f1d1fda1b117,Steatite
3247,Scarab: Wish Formula,3a76d5e9-0bb1-b045-2354-40a357b77b33,Stone (?)
3248,Scarab: Wish Formula,b38f5b38-919c-042e-a488-b7af3e44cec4,Steatite
3249,Scarab: Amun-Re,2d3c6221-acb2-d323-0de6-807d87b1aa54,Steatite
3250,Scarab: Wish Formula,22057d7f-a904-6767-35a9-269f23da1d3f,Glazed steatite
3251,Scarab: Wish Formula,d53ef20b-ffa1-e1fc-b66c-f2182ba57866,Steatite
3252,Scarab: Wish Formula,ae5b19f3-9fda-c4fe-dc39-a5f05acd0502,Steatite
3253,Scarab: Wish Formula,02654d44-bc38-ab3a-4d9e-a14f8995eab2,Glazed steatite
3254,Scarab: Floral Motif,3b2e9450-ac82-89c3-d738-bfcdfbef106b,Glazed steatite
3255,Scaraboid: Cow Head with Rosette,bfca0ff4-eff7-6890-c3cc-9e80212e30d2,Faience
3256,Scarab: Wish Formula,5a5c78f9-41d7-ecde-3167-40628e964290,Steatite
3257,Scarab with Hieroglyphs,7b7582b1-b326-20e6-958c-d068d346281c,Carnelian
3258,"Scarab: Hieroglyphs (scarab beetle, nfr-sign, red crown)",9a9f79c4-0f1f-7b45-a72b-78605266e8fd,Steatite
3259,Scarab: Winged Scarab Beetle with Hieroglyphs,5b681287-729c-a0cf-0618-2343f6812b89,"Faience, metal"
3260,"Scarab: Hieroglyphs (wAs-sign, Dd-sign, anx-sign)",181a9264-fbef-d39b-6292-5efc1b399fdb,Steatite
3261,Scarab: Wish Formula,eb0c168d-1a22-4451-cc85-77b144963bac,Glazed steatite
3262,Scarab: Seated Ptah,bc1318cd-b39f-7911-5f12-e330c5ee80b8,Steatite
3263,"Scarab: Hieroglyphs (mwt-sign, nfr-signs, di-sign)",6af1b0f6-54a3-4088-5dbd-74bbf9d52470,Stone
3264,Scarab: Ma’at with Hieroglyphs,6b40e020-a104-65d9-3ea3-7ce318c7c7e6,Steatite
3265,Scarab: Wish Formula (?),19be9e4a-6aa3-da85-af2c-67e10d4641b8,Stone
3266,"Scarab: Cobra, m-owl, and sign (“sDm” ?)",c0a6e2ff-e365-d98b-07a5-fafb7765a40f,Steatite
3267,Scarab: Long-Necked Creature,83d27236-54f1-d53f-3aa9-c80b9299a28f,Glazed steatite
3268,Scarab: Cobra,a6737459-5ad9-b765-6470-934d3be89c89,Glazed steatite
3269,Scarab: Ram (Amun),da499d92-5b73-9625-c86a-ecd479f97f93,Faience
3270,Scarab: Hieroglyphs,9f30a557-3376-7fc4-cc5e-314fc62cef57,Stone
3271,Scarab: Wish Formula (?),ab62f1b7-bcff-64cd-6103-d1dba75561af,Glazed steatite
3272,Scarab: Wish Formula of Amon-Re,70559970-1282-d045-00bd-460ce21298b4,Ceramic
3273,Scarab: Ankhesenamun,9c4df845-a94f-316a-c40c-409595c04e23,Faience
3274,Scarab: Wish Formula,982f0c2b-b04d-ecdd-6a9d-a2b1579a5940,Glass (?)
3275,"Scarab: Hieroglyphs (swt, nfr, Dd, anx, nb)",96723644-1dc9-e910-f1fc-5265af0c5822,Steatite
3276,"Scarab: Hieroglyphs (nsw-bity, Dd, anx, nb)",45d64b80-e309-0326-4d5e-f4562a85c904,Steatite
3277,Scarab: Falcon Deity,255d9a65-fe5f-94c3-e1ee-625d62350943,Steatite
3278,Scarab: Falcon Deity,4dc488b2-ce30-bead-8c03-b93458f64be4,Steatite
3279,Scarab: Wish Formula,be0363f3-fb6d-0142-6b21-3ea72fd5e196,Steatite
3280,Scarab: Scarab Beetle with Sun Disc,a79dcc2a-c8ff-3b80-3a7c-44f3a3823bbb,Faience
3281,Scarab: Baboon with Ma’at Feather,2207294e-2cc4-5252-a2ed-2517066712bf,Faience
3282,Scarab: Hathor Sistrum,01276f34-3bf4-2e9a-d583-90925e5b0a77,Faience
3283,Scarab: Hathor Head with Woven Pattern,40129eb6-bb8b-830d-e62b-24584e1416aa,Steatite
3284,Scarab: Falcon-Headed Deity with Cobra,a047720a-bc6a-1bfe-c17d-8fb7dca5ca1f,Steatite
3285,Scarab: The God Ptah with Ma’at Feather and Djed-Pillar,5da385bf-02e9-823f-ca6e-29ca3d2c90a5,Glazed steatite
3286,Scarab: The God Ptah with Name of Usermaatra Setepenra (Ramesses II),fac43f18-2dda-9807-c25a-ad7cf49e0397,Glazed steatite
3287,Scarab: Two Seated Deities,38449463-0ffe-aad0-6fb1-8a445f2d8935,Stone
3288,Scarab: Two Standing Deities,bd82149a-8ad4-6549-6695-afda320dd8f4,Glass
3289,Scarab: Inscription,c0ff06f1-a3c6-c27c-50f7-9c27bbf0c37c,Steatite
3290,Scarab: Criosphinx and Ma’at with Name of Amun-Ra,77c5f4ff-63b6-bd2b-553a-180193169798,Faience
3291,Scarab: Name of Amun-Ra,bb461829-267d-5e5d-ebac-d5c474d32e51,Steatite
3292,Scarab: Titles,f0ef04f7-ee3b-d250-138a-339339a8ca71,Glazed steatite
3293,"Scarab: Title (Seal-Bearer of the King of Lower Egypt, Overseer of Sealed Goods) and Personal Name (Har)",3756bef1-78c5-14ff-e4ec-8685171c8134,Steatite
3294,Scarab: Title and Personal Name (?),3bc548e4-a8d5-f964-4eae-f87fc9dc418c,Stone and gold
3295,Scarab: Amun-Ra and Hieroglyphs,0491fffb-b12a-c3af-330b-503acac1a516,"Faience, gold"
3296,Scarab: Neferkara and Hieroglyphs (ankh and djed signs),476e9a4b-aaf3-347c-f7a0-26d8688bb0c1,Faience
3297,"Scarab: Hieroglyphs (wedjat-eye, nefer-signs, nbw-sign)",23c46d55-53d2-b1a3-827f-f2c253f77125,Faience
3298,Scarab: Title (Greatest of the Tens of Upper Egypt) and Personal Name,c5a79118-c9e0-bd08-96c3-7fcd97746a66,Glazed steatite
3299,Scarab: The God Ptah with a Standing King and the Name of Usermaatra Setepenra (Ramesses II),a7794e0f-4f6d-e8e2-5bc9-1aeb2428aac2,Glazed steatite
3300,Scarab: The God Ptah with Name of Usermaatra Setepenra (Ramesses II),da74244b-8303-b4ad-6509-7d2defa3ecaa,Glazed steatite
3301,Scarab: Usermaatra Setepenra (Ramesses II),9d3825ad-764c-c616-41d3-ec0ac3d4fc73,Faience
3302,Scarab: Uraeus with Lotus,21dc6c3e-68d3-94c3-7961-e29a5cae82b9,Glass (?)
3303,Scarab: Menmaatra (Sety I),6e1b9c55-15d4-ec40-9a07-f8169df83df8,Steatite
3304,Scarab: Menmaatra (Sety I),2b351d1e-87bd-a4b3-1c8f-02606e7b7d7e,Steatite
3305,Vessel,65aa215e-c6d4-5323-9f35-569923f944fe,Ceramic
3306,Vessel,60467d96-98cd-6994-f51f-b5326468c9ce,Ceramic
3307,Vessel,d9c526a6-3524-90fc-1eeb-bad968401079,Ceramic
3308,Vessel,9d8f7d8d-1247-39f8-e6bb-ce6759781a05,Travertine (Egyptian alabaster)
3309,Ring: Aegis of Sekhmet/Bastet,6e75f634-777d-2898-d739-ddd72b41c496,Faience
3310,Vessel,dec50268-bec7-9d3b-f469-37d8704c95d7,Travertine (Egyptian alabaster)
3311,Cup,8f7d771b-170d-7b71-f572-974ecbffebb4,Travertine (Egyptian alabaster)
3312,Vessel,5a9377fe-f3dc-33e7-d6b1-8405f3bad01e,Travertine (Egyptian alabaster)
3313,Vessel,1dce96a0-f9f0-5c23-0fb3-993055faa34a,Travertine (Egyptian alabaster)
3314,Unguent Vessel,b4cdaaa1-7a3c-db57-2209-2110e8d57e6a,Travertine (Egyptian alabaster)
3315,Unguent Vessel,d059ee7d-b3b1-a6b4-8e9d-042cb84b2f5e,Travertine (Egyptian alabaster)
3316,Jar,19148e5f-3e69-fcdc-bb5c-9441baaaf707,Travertine (Egyptian alabaster)
3317,Rosette from the Temple of Ramesses III,d94dfcd5-c057-5022-bd77-ed1f1568379c,Faience
3318,Rosette from the Temple of Ramesses III,61253637-69e6-49e2-8ad3-86f688f78ed2,Faience
3319,Rosette from the Temple of Ramesses III,d6508c1d-f8be-5fe4-f3ae-39271d52ae25,Faience
3320,Rosette from the Temple of Ramesses III,fdf8a265-45f5-879b-938f-ada3a62d81af,Faience
3321,Scarab: Nebmaatra (Amenhotep III) and Queen Tiye,569ebee9-a14d-9435-c80d-230a4f51cd19,Steatite
3322,Scarab: Nebmaatra (Amenhotep III),a4ffd8f3-ce26-ed8b-d852-ca09e951b149,Faience
3323,Scarab: Nebmaatra (Amenhotep III),6251c2e7-7dd1-59f0-1050-43da29fef58b,Faience
3324,Scarab: Menkheperura (Thutmose IV),bb6ecf9f-f570-f6f0-fb2f-e1823f560642,Steatite
3325,Scarab: Wish Formula,a02e687b-269a-ef24-3db7-16f3841b65da,Faience
3326,Scarab: Menkheperura (Thutmose IV),d42c3213-6617-ae0a-94aa-f511e439a91e,Glazed steatite
3327,Scarab: Menkheperra (Thutmose III),e9c62309-969c-ea15-b6f4-2bf948ca75bf,Steatite
3328,Scarab: Menkheperra (Thutmose III),e3df2b14-cb42-9c35-4964-10d9f5082658,Glazed steatite
3329,Scarab: Menkheperra (Thutmose III),18c34c46-db87-5ab3-3ecb-eb229e2fe120,Glazed steatite
3330,Scarab: Menkheperra (Thutmose III),4c5325a4-bba2-1f73-8a78-a2b17fe0d500,Glazed steatite
3331,Scarab: Menkheperra (Thutmose III),76fa61bb-b07e-bea1-37f1-93d7b1f72a42,Stone
3332,Scarab: Menkheperra (Thutmose III),5539c6bc-6ea7-95b1-3bd0-e6f3ab5a1794,Glazed steatite
3333,Scarab: Cartouche and Standing King,b177c1b9-3c03-e7f0-0c1f-a2d63b3dda1c,Faience and gold
3334,Scarab: Menkheperra (Thutmose III),31b80e8b-396f-cfa5-25f3-ff54ecb09ac8,Faience
3335,Scarab: Maatkara (Hatshepsut),e14ee7e7-0ba6-1460-fc99-92d3da7d508a,Steatite
3336,Scarab: Menkheperra (Thutmose III),eea10a82-cade-d71a-5ab0-91ea4a348c66,Stone
3337,Scarab: Aakheperkara (Thutmose I),07869a1a-557b-15ff-6fe2-4f447b6faccb,Faience
3338,Scarab: Aakheperkara (Thutmose I),c3b1fa97-a5e1-c64b-7cf8-5fd44aefa69c,Glazed steatite
3339,"Scarab: Hieroglyphs and Figures (Re-Harakhti, nb- and ma'at signs)",8a962822-0a8d-fdf6-519b-d69e00abc2f0,Gold and stone
3340,Scarab: Aakheperura (Amenhotep II),625e30b3-3487-5d47-63c4-d2fd2b7046ee,Glazed steatite
3341,Scarab: Sobekhotep,ae1defd0-2a23-b078-f197-dc76ae020837,Glazed steatite
3342,Scarab Seal of Sesostris I,72ae5571-3885-0667-f680-e38fe9aa4b20,Ceramic
3343,Scarab with Hieroglyphs,ec199aef-8ea6-22f7-27e3-5b78aba611bb,Lapis lazuli
3344,"Plaque: Amun Re, Good of Praise/ Amunhotep Ruler of Thebes",cde2a4ab-8b2c-39c3-ec4b-87636d20be65,Steatite?
3345,"Plaque: The Good God, Lord of the Two Lands, Menkheperure (Thutmose IV)/lion with round sign",2589c4f2-fa47-a1f9-9783-6fa11ef53410,Ceramic
